Participant,isSpeed,isCued,jitter,jitterLevel,cueDeflections,cueOrientation,targetOrientation,response,deviation,absoluteDeviation,RT,points
200,0,0,30,2,819,-999.0,1.6758,2.258,0.58226,0.58226,0.43386,126
200,0,0,45,3,819,-999.0,2.5886,2.6416,0.053063,0.053063,0.51388,193
200,0,0,15,1,819,-999.0,1.7683,1.9227,0.15442,0.15442,0.54575,180
200,0,0,15,1,819,-999.0,0.0082819,0.078271,0.069989,0.069989,0.51091,191
200,0,0,45,3,819,-999.0,0.11427,2.118,-1.1378,1.1378,0.63172,55
200,0,0,45,3,819,-999.0,1.491,1.0666,-0.42441,0.42441,0.47113,146
200,0,0,30,2,819,-999.0,1.3052,0.55576,-0.74948,0.74948,0.41438,105
200,0,0,30,2,819,-999.0,1.2773,2.0896,0.81234,0.81234,0.46654,97
200,0,0,45,3,819,-999.0,0.66053,0.61539,-0.045147,0.045147,0.44634,194
200,0,0,45,3,819,-999.0,3.1356,0.83188,0.83792,0.83792,0.47118,93
200,0,0,15,1,819,-999.0,3.1191,3.0,-0.11914,0.11914,0.49927,185
200,0,0,15,1,819,-999.0,1.5975,1.7114,0.11388,0.11388,0.4931,186
200,0,0,45,3,819,-999.0,1.1043,0.90861,-0.19573,0.19573,0.82491,175
200,0,0,15,1,819,-999.0,2.88,0.031904,0.29347,0.29347,0.46573,163
200,0,0,15,1,819,-999.0,0.21307,0.40204,0.18897,0.18897,0.4445,176
200,0,0,15,1,819,-999.0,2.3636,2.3693,0.0057373,0.0057373,0.55466,199
200,0,0,45,3,819,-999.0,1.8451,0.40049,-1.4446,1.4446,0.69045,16
200,0,0,15,1,819,-999.0,2.0112,2.0412,0.030042,0.030042,0.51799,196
200,0,0,15,1,819,-999.0,2.6151,2.4646,-0.15047,0.15047,0.4981,181
200,0,0,30,2,819,-999.0,1.2344,1.6058,0.37145,0.37145,0.66087,153
200,0,0,30,2,819,-999.0,1.3832,0.82195,-0.5612,0.5612,0.51632,129
200,0,0,30,2,819,-999.0,0.1056,2.8751,-0.37209,0.37209,0.4648,153
200,0,0,15,1,819,-999.0,0.94993,0.91972,-0.030208,0.030208,0.49126,196
200,0,0,45,3,819,-999.0,3.0269,0.16299,0.27765,0.27765,0.68976,165
200,0,0,30,2,819,-999.0,0.40321,0.28464,-0.11857,0.11857,0.57691,185
200,0,0,45,3,819,-999.0,2.3387,2.0281,-0.31066,0.31066,0.4602,160
200,0,0,30,2,819,-999.0,2.0538,2.0947,0.040884,0.040884,0.48385,195
200,0,0,30,2,819,-999.0,2.7194,2.2643,-0.45511,0.45511,0.57461,142
200,0,0,15,1,819,-999.0,0.35882,0.56284,0.20402,0.20402,0.59383,174
200,0,0,45,3,819,-999.0,2.7373,2.2797,-0.45761,0.45761,0.87818,142
200,0,0,45,3,819,-999.0,0.32429,0.58744,0.26315,0.26315,0.65111,166
200,0,0,45,3,819,-999.0,0.13152,2.7602,-0.51294,0.51294,0.56492,135
200,0,0,15,1,819,-999.0,1.8783,2.1761,0.29778,0.29778,0.53148,162
200,0,0,30,2,819,-999.0,2.9384,0.7469,0.95004,0.95004,0.62545,79
200,0,0,45,3,819,-999.0,2.1388,2.9686,0.82979,0.82979,0.73836,94
200,0,0,15,1,819,-999.0,1.0766,0.72382,-0.3528,0.3528,0.49062,155
200,0,0,30,2,819,-999.0,2.9397,2.27,-0.66972,0.66972,0.53845,115
200,0,0,15,1,819,-999.0,0.9738,1.1203,0.14653,0.14653,0.48561,181
200,0,0,30,2,819,-999.0,2.0445,1.7959,-0.24858,0.24858,0.50277,168
200,0,0,30,2,819,-999.0,2.3734,2.4974,0.12397,0.12397,0.47458,184
200,0,0,30,2,819,-999.0,2.8418,0.87133,1.1712,1.1712,0.32838,51
200,0,0,30,2,819,-999.0,1.3461,0.63169,-0.71441,0.71441,0.47522,109
200,0,0,30,2,819,-999.0,0.1643,0.28415,0.11985,0.11985,0.44876,185
200,0,0,15,1,819,-999.0,3.0997,0.058575,0.1005,0.1005,0.50484,187
200,0,0,15,1,819,-999.0,1.9519,2.0438,0.09189,0.09189,0.56681,188
200,0,0,45,3,819,-999.0,2.815,0.82301,1.1496,1.1496,0.51831,54
200,0,0,45,3,819,-999.0,2.8267,2.3719,-0.45472,0.45472,0.68596,142
200,0,0,30,2,819,-999.0,2.5453,2.5782,0.032869,0.032869,0.43074,196
200,0,0,15,1,819,-999.0,2.3462,2.0088,-0.33742,0.33742,0.45655,157
200,0,0,15,1,819,-999.0,0.69126,0.62072,-0.070541,0.070541,0.50004,191
200,0,0,45,3,819,-999.0,0.27933,2.2097,-1.2113,1.2113,0.67386,46
200,1,0,45,3,819,-999.0,3.0528,0.70693,0.79569,0.79569,0.8163,149
200,1,0,45,3,819,-999.0,1.975,0.16106,1.3277,1.3277,0.40381,115
200,1,0,45,3,819,-999.0,0.9699,0.35126,-0.61864,0.61864,0.38059,161
200,1,0,30,2,819,-999.0,1.5866,1.2304,-0.35617,0.35617,0.73206,177
200,1,0,45,3,819,-999.0,1.6444,0.60268,-1.0418,1.0418,0.4132,134
200,1,0,30,2,819,-999.0,1.2718,1.225,-0.046804,0.046804,0.40337,197
200,1,0,30,2,819,-999.0,1.1092,0.93712,-0.17209,0.17209,0.4435,189
200,1,0,15,1,819,-999.0,1.3033,0.70118,-0.60212,0.60212,0.28663,162
200,1,0,45,3,819,-999.0,2.054,1.0591,-0.99489,0.99489,0.3252,137
200,1,0,30,2,819,-999.0,1.8863,2.188,0.30174,0.30174,0.4433,181
200,1,0,30,2,819,-999.0,2.9978,2.4643,-0.53345,0.53345,0.39482,166
200,1,0,15,1,819,-999.0,1.682,2.0006,0.31853,0.31853,0.48027,180
200,1,0,15,1,819,-999.0,0.88913,0.72117,-0.16796,0.16796,0.37942,189
200,1,0,30,2,819,-999.0,2.7013,2.4954,-0.20593,0.20593,0.45162,187
200,1,0,15,1,819,-999.0,1.8192,1.5169,-0.30231,0.30231,0.35374,181
200,1,0,15,1,819,-999.0,2.5838,2.4908,-0.09292,0.09292,0.39314,194
200,1,0,45,3,819,-999.0,1.7199,1.237,-0.48297,0.48297,0.46204,169
200,1,0,30,2,819,-999.0,2.2086,2.4632,0.25459,0.25459,0.35113,184
200,1,0,15,1,819,-999.0,2.5027,2.4259,-0.076761,0.076761,0.39912,195
200,1,0,45,3,819,-999.0,1.1662,0.47522,-0.69103,0.69103,0.33684,156
200,1,0,15,1,819,-999.0,1.6161,1.5594,-0.056668,0.056668,0.42166,196
200,1,0,15,1,819,-999.0,3.1005,1.2786,1.3197,1.3197,0.3808,116
200,1,0,30,2,819,-999.0,2.3495,2.2053,-0.14415,0.14415,0.28762,191
200,1,0,45,3,819,-999.0,2.9962,0.38807,0.53348,0.53348,0.43612,166
200,0,0,45,3,819,-999.0,0.82401,0.20847,-0.61555,0.61555,0.4961,122
200,0,0,45,3,819,-999.0,2.6791,2.1625,-0.51664,0.51664,0.44251,134
200,0,0,30,2,819,-999.0,2.0096,1.8033,-0.20636,0.20636,0.46228,174
200,0,0,45,3,819,-999.0,0.55772,1.2003,0.64262,0.64262,0.45547,118
200,0,0,45,3,819,-999.0,0.62496,0.60984,-0.015127,0.015127,0.41456,198
200,0,0,30,2,819,-999.0,0.14472,0.60876,0.46405,0.46405,0.5547,141
200,0,0,30,2,819,-999.0,1.259,1.603,0.344,0.344,0.51518,156
200,0,0,15,1,819,-999.0,0.092927,2.7538,-0.48074,0.48074,0.32439,139
200,0,0,45,3,819,-999.0,0.32654,1.2243,0.89777,0.89777,0.47349,86
200,0,0,15,1,819,-999.0,0.50415,0.58851,0.084365,0.084365,0.48811,189
200,0,0,30,2,819,-999.0,2.9259,2.2875,-0.63835,0.63835,0.46887,119
200,0,0,30,2,819,-999.0,0.32712,0.43368,0.10657,0.10657,0.40449,186
200,0,0,15,1,819,-999.0,0.96219,0.98495,0.022763,0.022763,0.45242,197
200,0,0,15,1,819,-999.0,2.1003,2.4605,0.36018,0.36018,0.45524,154
200,0,0,15,1,819,-999.0,2.9457,2.7644,-0.18132,0.18132,0.38342,177
200,0,0,15,1,819,-999.0,1.9684,2.3673,0.3989,0.3989,0.3892,149
200,0,0,30,2,819,-999.0,2.334,2.1628,-0.17117,0.17117,0.40016,178
200,0,0,45,3,819,-999.0,1.5975,1.1623,-0.4352,0.4352,0.70516,145
200,0,0,30,2,819,-999.0,2.8268,2.774,-0.052772,0.052772,0.45533,193
200,0,0,15,1,819,-999.0,2.2202,2.1649,-0.055362,0.055362,0.46582,193
200,0,0,15,1,819,-999.0,2.8677,3.1178,0.25008,0.25008,0.44229,168
200,0,0,30,2,819,-999.0,1.6084,1.9517,0.34325,0.34325,0.51217,156
200,0,0,45,3,819,-999.0,1.7978,2.0182,0.22047,0.22047,0.68922,172
200,0,0,45,3,819,-999.0,1.5202,1.8739,0.35376,0.35376,0.48436,155
200,1,0,15,1,819,-999.0,2.8054,2.5816,-0.2238,0.2238,0.50555,186
200,1,0,45,3,819,-999.0,2.6722,1.1057,-1.5665,1.5665,0.68412,100
200,1,0,15,1,819,-999.0,0.1754,0.41656,0.24117,0.24117,0.46145,185
200,1,0,15,1,819,-999.0,1.0261,0.91,-0.11609,0.11609,0.44232,193
200,1,0,15,1,819,-999.0,1.2595,1.5091,0.24962,0.24962,0.55221,184
200,1,0,15,1,819,-999.0,1.9195,2.1286,0.20916,0.20916,0.49632,187
200,1,0,15,1,819,-999.0,2.927,2.8748,-0.052163,0.052163,0.53816,197
200,1,0,45,3,819,-999.0,2.2611,2.6188,0.35778,0.35778,0.50695,177
200,1,0,45,3,819,-999.0,1.566,1.614,0.048044,0.048044,0.55662,197
200,1,0,15,1,819,-999.0,0.2917,0.74525,0.45355,0.45355,0.47367,171
200,1,0,45,3,819,-999.0,2.6844,2.325,-0.35934,0.35934,0.5145,177
200,1,0,30,2,819,-999.0,1.4478,1.3481,-0.099668,0.099668,0.46302,194
200,1,0,30,2,819,-999.0,1.1913,0.70174,-0.48959,0.48959,0.4562,169
200,1,0,45,3,819,-999.0,3.0856,0.85156,0.90753,0.90753,0.43198,142
200,1,0,15,1,819,-999.0,2.5828,2.4323,-0.15043,0.15043,0.38969,190
200,1,0,45,3,819,-999.0,1.1547,1.6913,0.53667,0.53667,0.49973,166
200,1,0,30,2,819,-999.0,1.0299,1.0788,0.048858,0.048858,0.41328,197
200,1,0,30,2,819,-999.0,1.0598,1.6472,0.5874,0.5874,0.40741,163
200,1,0,30,2,819,-999.0,1.5346,1.5499,0.01535,0.01535,0.40888,199
200,1,0,45,3,819,-999.0,1.0402,0.89753,-0.14272,0.14272,0.56868,191
200,1,0,30,2,819,-999.0,0.012738,0.77897,0.76624,0.76624,0.46307,151
200,1,0,30,2,819,-999.0,2.6738,2.6724,-0.0013742,0.0013742,0.50436,200
200,1,0,30,2,819,-999.0,2.0494,2.3038,0.2544,0.2544,0.47942,184
200,1,0,45,3,819,-999.0,0.31944,0.35173,0.032292,0.032292,0.51128,198
210,1,0,30,2,819,-999.0,1.4758,1.6343,0.15846,0.15846,0.43493,190
210,1,0,45,3,819,-999.0,1.5998,1.4186,-0.18116,0.18116,0.51934,188
210,1,0,15,1,819,-999.0,1.4188,1.1085,-0.31027,0.31027,0.56478,180
210,1,0,15,1,819,-999.0,2.4074,2.2017,-0.20573,0.20573,0.49985,187
210,1,0,15,1,819,-999.0,3.082,2.5288,-0.5532,0.5532,0.60304,165
210,1,0,45,3,819,-999.0,2.3812,1.311,-1.0702,1.0702,0.85011,32
210,1,0,45,3,819,-999.0,1.0543,2.2208,1.1665,1.1665,0.76217,126
210,1,0,15,1,819,-999.0,1.7851,2.2078,0.42271,0.42271,0.85232,73
210,1,0,45,3,819,-999.0,1.9306,1.4612,-0.46937,0.46937,1.1411,70
210,1,0,30,2,819,-999.0,0.84781,0.73907,-0.10874,0.10874,0.59254,193
210,1,0,45,3,819,-999.0,2.1675,2.3312,0.16375,0.16375,0.69459,190
210,1,0,15,1,819,-999.0,2.2789,2.4253,0.14641,0.14641,0.55146,191
210,1,0,30,2,819,-999.0,0.29547,0.72962,0.43415,0.43415,0.54907,172
210,1,0,15,1,819,-999.0,2.8151,2.7638,-0.051279,0.051279,0.67152,197
210,1,0,30,2,819,-999.0,1.6103,1.6548,0.04455,0.04455,0.71848,197
210,1,0,30,2,819,-999.0,0.41848,0.63782,0.21933,0.21933,0.64807,186
210,1,0,30,2,819,-999.0,1.4447,1.8572,0.41252,0.41252,0.60605,174
210,1,0,30,2,819,-999.0,1.5387,1.2096,-0.3291,0.3291,0.7735,179
210,1,0,15,1,819,-999.0,1.6296,2.0129,0.38331,0.38331,0.73944,176
210,1,0,30,2,819,-999.0,2.5366,2.318,-0.21859,0.21859,0.58128,186
210,1,0,45,3,819,-999.0,0.48989,0.69635,0.20646,0.20646,0.84214,187
210,1,0,45,3,819,-999.0,2.8465,2.8026,-0.043934,0.043934,0.71875,197
210,1,0,15,1,819,-999.0,2.7007,2.4035,-0.29715,0.29715,0.60356,181
210,1,0,45,3,819,-999.0,2.6416,2.3039,-0.33765,0.33765,0.63769,179
210,1,0,15,1,819,-999.0,2.8236,2.4164,-0.40713,0.40713,0.58505,174
210,1,0,15,1,819,-999.0,1.6635,1.6091,-0.054383,0.054383,0.55194,197
210,1,0,15,1,819,-999.0,1.8816,1.4483,-0.43339,0.43339,0.47005,172
210,1,0,45,3,819,-999.0,2.9186,1.5708,-1.3478,1.3478,0.43958,114
210,1,0,45,3,819,-999.0,0.28326,2.4919,-0.93294,0.93294,0.87764,41
210,1,0,45,3,819,-999.0,1.957,1.5561,-0.4009,0.4009,0.50042,174
210,1,0,15,1,819,-999.0,1.0372,0.74195,-0.2953,0.2953,0.52053,181
210,1,0,15,1,819,-999.0,2.9917,0.82723,0.97714,0.97714,0.40572,138
210,1,0,45,3,819,-999.0,0.30154,1.5679,1.2664,1.2664,0.64084,119
210,1,0,30,2,819,-999.0,2.0635,2.0354,-0.028171,0.028171,0.554,198
210,1,0,30,2,819,-999.0,1.9821,2.1606,0.17849,0.17849,0.50035,189
210,1,0,45,3,819,-999.0,2.4154,1.8413,-0.57409,0.57409,0.61124,163
210,1,0,30,2,819,-999.0,2.2626,2.4012,0.13861,0.13861,0.48313,191
210,1,0,45,3,819,-999.0,1.5724,2.1465,0.57403,0.57403,0.54874,163
210,1,0,15,1,819,-999.0,3.031,2.9922,-0.038799,0.038799,0.61116,198
210,1,0,15,1,819,-999.0,0.76046,0.74055,-0.019913,0.019913,0.63378,199
210,1,0,30,2,819,-999.0,2.6262,2.2394,-0.38684,0.38684,0.68547,175
210,1,0,30,2,819,-999.0,1.7143,1.3956,-0.31871,0.31871,0.50159,180
210,1,0,30,2,819,-999.0,0.3326,2.8878,-0.58637,0.58637,0.57595,163
210,1,0,15,1,819,-999.0,0.10606,0.3082,0.20214,0.20214,0.72647,187
210,1,0,30,2,819,-999.0,2.6013,2.5227,-0.078535,0.078535,0.68726,195
210,1,0,45,3,819,-999.0,0.95334,2.2117,1.2583,1.2583,0.51205,120
210,1,0,45,3,819,-999.0,2.0119,0.61377,-1.3981,1.3981,0.78312,111
210,1,0,30,2,819,-999.0,2.2767,0.8722,-1.4045,1.4045,0.73667,111
210,0,0,15,1,819,-999.0,0.71779,0.58886,-0.12893,0.12893,0.67311,184
210,0,0,30,2,819,-999.0,1.3662,1.5459,0.17974,0.17974,1.7301,177
210,0,0,45,3,819,-999.0,0.40823,0.53964,0.13141,0.13141,0.95189,183
210,0,0,45,3,819,-999.0,1.048,0.68822,-0.35978,0.35978,1.4013,154
210,0,0,30,2,819,-999.0,1.9981,2.2373,0.2392,0.2392,0.76154,170
210,0,0,45,3,819,-999.0,0.89701,1.6101,0.71312,0.71312,1.8887,109
210,0,0,30,2,819,-999.0,0.59237,0.58405,-0.0083193,0.0083193,0.65292,199
210,0,0,30,2,819,-999.0,1.4003,2.3173,0.91694,0.91694,0.79397,83
210,0,0,30,2,819,-999.0,0.55273,0.87237,0.31964,0.31964,0.65638,159
210,0,0,30,2,819,-999.0,1.7677,2.2843,0.51661,0.51661,1.5874,134
210,0,0,15,1,819,-999.0,1.3224,1.2013,-0.12105,0.12105,0.66862,185
210,0,0,15,1,819,-999.0,0.91192,0.99151,0.079588,0.079588,0.59038,190
210,0,0,15,1,819,-999.0,2.1263,2.2731,0.14672,0.14672,0.55712,181
210,0,0,15,1,819,-999.0,1.1588,0.9285,-0.23034,0.23034,0.51165,171
210,0,0,45,3,819,-999.0,2.1341,2.1634,0.029327,0.029327,1.3544,196
210,0,0,30,2,819,-999.0,2.4161,2.0829,-0.33324,0.33324,0.96342,158
210,0,0,15,1,819,-999.0,1.2633,1.0534,-0.20995,0.20995,0.66055,173
210,0,0,45,3,819,-999.0,2.0459,2.0796,0.033761,0.033761,0.87208,196
210,0,0,30,2,819,-999.0,1.8062,2.1442,0.338,0.338,0.57617,157
210,0,0,15,1,819,-999.0,2.4877,2.0754,-0.41228,0.41228,0.74656,148
210,0,0,45,3,819,-999.0,2.5272,2.4362,-0.090978,0.090978,1.5881,188
210,0,0,45,3,819,-999.0,2.2783,2.2786,0.00031771,0.00031771,0.68646,200
210,0,0,15,1,819,-999.0,1.7009,1.8314,0.13046,0.13046,0.71692,183
210,1,0,15,1,819,-999.0,2.2538,2.084,-0.16971,0.16971,0.69231,189
210,1,0,15,1,819,-999.0,0.81167,0.77691,-0.034753,0.034753,0.59897,198
210,1,0,45,3,819,-999.0,2.3665,2.0262,-0.34035,0.34035,0.59927,178
210,1,0,15,1,819,-999.0,3.0128,3.1057,0.09285,0.09285,0.68929,194
210,1,0,45,3,819,-999.0,1.2825,0.81499,-0.4675,0.4675,0.60326,170
210,1,0,30,2,819,-999.0,1.6525,1.4127,-0.23975,0.23975,0.50671,185
210,1,0,30,2,819,-999.0,1.3557,1.5297,0.17395,0.17395,0.56212,189
210,1,0,30,2,819,-999.0,1.1447,1.4813,0.33658,0.33658,0.56822,179
210,1,0,30,2,819,-999.0,0.59295,0.47656,-0.11639,0.11639,0.51832,193
210,1,0,45,3,819,-999.0,1.9901,1.8378,-0.15229,0.15229,0.6085,190
210,1,0,30,2,819,-999.0,2.6409,0.90872,1.4094,1.4094,0.51454,110
210,1,0,45,3,819,-999.0,2.0788,1.9826,-0.096197,0.096197,0.59575,194
210,1,0,15,1,819,-999.0,0.96516,0.78332,-0.18184,0.18184,0.53594,188
210,1,0,45,3,819,-999.0,0.4265,0.12895,-0.29755,0.29755,0.61172,181
210,1,0,15,1,819,-999.0,1.5376,1.1908,-0.34686,0.34686,0.65418,178
210,1,0,15,1,819,-999.0,3.03,2.8544,-0.1756,0.1756,0.93931,89
210,1,0,45,3,819,-999.0,2.3447,2.8226,0.47787,0.47787,0.48941,170
210,1,0,15,1,819,-999.0,2.215,2.477,0.262,0.262,0.59953,183
210,1,0,30,2,819,-999.0,3.0087,0.28831,0.42125,0.42125,0.51829,173
210,1,0,15,1,819,-999.0,1.9792,1.9952,0.015977,0.015977,0.60772,199
210,1,0,45,3,819,-999.0,1.9289,1.5974,-0.3315,0.3315,0.49487,179
210,1,0,30,2,819,-999.0,2.6314,2.3647,-0.26668,0.26668,0.55704,183
210,1,0,45,3,819,-999.0,0.4312,2.4052,-1.1676,1.1676,0.49815,126
210,1,0,30,2,819,-999.0,1.998,1.9011,-0.096927,0.096927,0.55899,194
210,0,0,15,1,819,-999.0,2.071,1.7382,-0.33281,0.33281,0.9187,158
210,0,0,15,1,819,-999.0,0.7875,0.81283,0.025332,0.025332,1.0121,197
210,0,0,30,2,819,-999.0,2.4479,2.4538,0.0058895,0.0058895,0.74542,199
210,0,0,15,1,819,-999.0,0.64356,0.45833,-0.18523,0.18523,1.4101,176
210,0,0,30,2,819,-999.0,0.24527,0.79887,0.55361,0.55361,0.79907,130
210,0,0,15,1,819,-999.0,1.1574,0.98897,-0.16844,0.16844,1.1797,179
210,0,0,45,3,819,-999.0,3.0108,2.1654,-0.84545,0.84545,0.83542,92
210,0,0,30,2,819,-999.0,1.1262,1.1204,-0.0058184,0.0058184,0.83993,199
210,0,0,15,1,819,-999.0,1.2858,1.2894,0.0036012,0.0036012,0.69642,200
210,0,0,30,2,819,-999.0,0.57212,0.99289,0.42077,0.42077,0.72548,146
210,0,0,15,1,819,-999.0,0.13894,0.067966,-0.070976,0.070976,0.80522,191
210,0,0,30,2,819,-999.0,1.1251,0.87966,-0.24542,0.24542,0.72436,169
210,0,0,15,1,819,-999.0,0.20687,0.19371,-0.013161,0.013161,0.74943,198
210,0,0,45,3,819,-999.0,1.4098,1.0157,-0.39407,0.39407,0.78854,150
210,0,0,45,3,819,-999.0,0.40122,0.37077,-0.03045,0.03045,0.69732,196
210,0,0,15,1,819,-999.0,0.50079,0.42157,-0.079215,0.079215,0.62151,190
210,0,0,30,2,819,-999.0,0.69101,0.55123,-0.13978,0.13978,0.65857,182
210,0,0,30,2,819,-999.0,1.0824,0.93233,-0.15008,0.15008,0.72765,181
210,0,0,45,3,819,-999.0,0.67566,0.67364,-0.002025,0.002025,1.1967,200
210,0,0,45,3,819,-999.0,1.2841,1.0517,-0.23245,0.23245,0.65849,170
210,0,0,45,3,819,-999.0,1.0418,0.98955,-0.052294,0.052294,0.67598,193
210,1,0,45,3,819,-999.0,2.7979,0.74674,1.0905,1.0905,0.97989,31
210,1,0,15,1,819,-999.0,0.58998,0.99222,0.40224,0.40224,0.49228,174
210,1,0,30,2,819,-999.0,2.8775,2.246,-0.63143,0.63143,0.57188,160
210,1,0,30,2,819,-999.0,2.8656,2.5772,-0.28832,0.28832,0.57254,182
210,1,0,30,2,819,-999.0,2.5015,2.6491,0.14767,0.14767,0.53836,191
210,1,0,30,2,819,-999.0,0.065807,2.7384,-0.46898,0.46898,0.57602,170
210,1,0,45,3,819,-999.0,1.1703,0.87369,-0.29657,0.29657,0.61428,181
210,1,0,15,1,819,-999.0,0.64595,0.63478,-0.011173,0.011173,0.61589,199
210,1,0,30,2,819,-999.0,0.25223,0.58685,0.33462,0.33462,1.1495,79
210,1,0,30,2,819,-999.0,1.7568,1.0738,-0.68297,0.68297,0.57624,157
210,1,0,30,2,819,-999.0,2.9001,0.76736,1.0088,1.0088,0.57223,136
210,1,0,45,3,819,-999.0,0.63893,0.93354,0.29461,0.29461,0.67102,181
210,1,0,15,1,819,-999.0,1.3683,1.0407,-0.32754,0.32754,0.39364,179
210,1,0,15,1,819,-999.0,1.0253,1.0258,0.00048956,0.00048956,0.55213,200
210,1,0,45,3,819,-999.0,2.1846,1.4705,-0.71415,0.71415,0.5438,155
210,1,0,15,1,819,-999.0,1.8398,1.5301,-0.30962,0.30962,0.64612,180
210,1,0,45,3,819,-999.0,0.61937,0.91253,0.29316,0.29316,0.71319,181
210,1,0,45,3,819,-999.0,1.487,1.4784,-0.0085573,0.0085573,0.6093,199
210,1,0,45,3,819,-999.0,0.058101,2.7071,-0.49262,0.49262,0.66448,169
210,1,0,15,1,819,-999.0,1.0065,1.1352,0.12864,0.12864,0.67252,192
210,1,0,30,2,819,-999.0,1.8393,1.6421,-0.19722,0.19722,0.63012,187
210,1,0,15,1,819,-999.0,0.79319,0.85372,0.06053,0.06053,0.58859,196
210,1,0,15,1,819,-999.0,3.0963,2.4033,-0.69296,0.69296,0.65009,156
210,1,0,45,3,819,-999.0,2.654,2.6555,0.0014719,0.0014719,0.74854,200
210,0,0,15,1,819,-999.0,2.9859,2.5883,-0.39756,0.39756,0.61418,149
210,0,0,45,3,819,-999.0,2.7806,2.538,-0.24258,0.24258,0.73034,169
210,0,0,45,3,819,-999.0,0.091912,0.63363,0.54172,0.54172,0.72043,131
210,0,0,45,3,819,-999.0,0.31666,2.5886,-0.86969,0.86969,0.73646,89
210,0,0,15,1,819,-999.0,2.3503,2.298,-0.052316,0.052316,0.6656,193
210,0,0,30,2,819,-999.0,1.7421,2.0964,0.35432,0.35432,1.786,155
210,0,0,30,2,819,-999.0,0.88818,1.0006,0.11247,0.11247,0.70313,186
210,0,0,45,3,819,-999.0,3.0062,0.57155,0.70694,0.70694,1.5201,110
210,0,0,45,3,819,-999.0,2.6534,1.8203,-0.83316,0.83316,0.8513,94
210,0,0,15,1,819,-999.0,3.1069,2.919,-0.1879,0.1879,1.0082,176
210,0,0,15,1,819,-999.0,1.6016,1.2118,-0.38983,0.38983,0.68246,150
210,0,0,45,3,819,-999.0,0.59378,2.4795,-1.2559,1.2559,0.94132,40
210,0,0,45,3,819,-999.0,0.96297,0.82603,-0.13694,0.13694,1.3201,183
210,0,0,45,3,819,-999.0,1.1035,2.4036,1.3001,1.3001,0.96027,34
210,0,0,15,1,819,-999.0,1.8806,1.61,-0.27064,0.27064,0.72721,166
210,0,0,30,2,819,-999.0,2.6297,2.6189,-0.010824,0.010824,0.86491,199
210,0,0,15,1,819,-999.0,2.257,2.3915,0.13454,0.13454,0.59819,183
210,0,0,30,2,819,-999.0,2.4215,2.2492,-0.17224,0.17224,0.67013,178
210,0,0,30,2,819,-999.0,2.3977,2.291,-0.10664,0.10664,0.6371,186
210,0,0,30,2,819,-999.0,2.9212,2.5375,-0.38365,0.38365,0.8486,151
210,0,0,15,1,819,-999.0,1.0604,1.0517,-0.0087279,0.0087279,0.76831,199
210,0,0,30,2,819,-999.0,1.2029,0.97598,-0.22689,0.22689,0.76484,171
210,0,0,15,1,819,-999.0,1.681,1.5419,-0.13913,0.13913,0.65381,182
210,0,0,45,3,819,-999.0,0.34648,0.84562,0.49913,0.49913,0.90367,136
210,0,0,30,2,819,-999.0,0.23741,1.0923,0.85492,0.85492,0.63855,91
210,0,0,45,3,819,-999.0,0.91079,0.7854,-0.1254,0.1254,0.57267,184
210,0,0,45,3,819,-999.0,0.55124,0.86237,0.31113,0.31113,0.66279,160
210,0,0,30,2,819,-999.0,0.45216,3.0079,-0.5859,0.5859,0.82261,125
210,0,0,30,2,819,-999.0,0.92536,1.0293,0.10393,0.10393,0.83269,187
210,0,0,15,1,819,-999.0,1.0766,0.9603,-0.11631,0.11631,0.56949,185
210,0,0,15,1,819,-999.0,0.045096,0.24133,0.19624,0.19624,0.64529,175
210,0,0,30,2,819,-999.0,3.0785,0.46365,0.52674,0.52674,0.66507,133
210,0,0,45,3,819,-999.0,0.67061,0.45566,-0.21495,0.21495,0.54549,173
210,0,0,15,1,819,-999.0,1.593,1.6563,0.06326,0.06326,0.60927,192
210,0,0,45,3,819,-999.0,1.7455,2.0724,0.32686,0.32686,0.63939,158
210,0,0,45,3,819,-999.0,0.66638,0.81951,0.15313,0.15313,0.79256,181
210,0,0,30,2,819,-999.0,1.3462,0.97874,-0.36742,0.36742,0.65033,153
210,0,0,15,1,819,-999.0,0.78596,0.87606,0.090099,0.090099,0.59207,189
210,0,0,15,1,819,-999.0,3.0457,3.014,-0.031726,0.031726,0.61508,196
210,0,0,45,3,819,-999.0,2.0178,1.0781,-0.93972,0.93972,0.6944,80
210,0,0,45,3,819,-999.0,2.2825,2.191,-0.091418,0.091418,0.68615,188
210,0,0,30,2,819,-999.0,1.8891,1.4904,-0.39869,0.39869,0.6136,149
210,0,0,30,2,819,-999.0,3.0158,2.5227,-0.49314,0.49314,0.59851,137
210,0,0,30,2,819,-999.0,1.0893,1.4837,0.39446,0.39446,0.86894,150
210,0,0,15,1,819,-999.0,0.91468,0.847,-0.067675,0.067675,0.71233,191
210,0,0,15,1,819,-999.0,0.10124,2.4327,-0.81017,0.81017,0.69288,97
210,0,0,15,1,819,-999.0,2.1016,1.9378,-0.16377,0.16377,0.78761,179
210,0,0,30,2,819,-999.0,1.9053,1.9182,0.012842,0.012842,0.76035,198
210,0,0,30,2,819,-999.0,2.2865,2.5064,0.21995,0.21995,0.57247,172
210,0,0,45,3,819,-999.0,1.6054,2.0268,0.42141,0.42141,1.1081,146
